n_samples,mse,rmse,mae,r2,pearson_r
490,0.27557572358270194,0.5249530679810357,0.4260091402427185,0.28089040029206946,0.5304576275845744
495,0.27449759378632727,0.5239251795689222,0.42731480512944986,0.2837037594523929,0.5327569405860254
500,0.272819850489622,0.5223215968056673,0.4254754634627832,0.28808179861644256,0.5369103620758648
505,0.27376692720058826,0.523227414419952,0.4256436137378641,0.2856104199853301,0.5347461756820897
510,0.2707211743626615,0.5203087298543639,0.4235491852750809,0.29355825398034263,0.5418959852990675
515,0.268904595957255,0.5185601179779014,0.423485422394822,0.29829858071510273,0.5486259893561608
520,0.26665307608303823,0.516384620300642,0.4205830523624595,0.30417387892509395,0.552768996463459
525,0.26935297696646804,0.5189922706230489,0.42222480535598705,0.2971285390152756,0.5456716690583943
530,0.26641891242408183,0.5161578367360916,0.42087016561488677,0.3047849245312493,0.5529909792481207
535,0.267752801761813,0.5174483566133078,0.42012217909385113,0.30130416572114793,0.5495401305885764
540,0.26821334139298597,0.5178931756578629,0.4198584942233009,0.3001023963289938,0.5481078388071567
545,0.27032919753688206,0.5199319162514281,0.4214047843203884,0.29458111003825826,0.5440935948776371
550,0.26655649261564274,0.5162910929075213,0.4185051514401295,0.30442591164290456,0.553084267078897
555,0.2687390912111676,0.5184005123561971,0.41985309355987055,0.29873046219639354,0.5474481771974438
560,0.2704373267365596,0.5200358898543057,0.42017443393203896,0.29429894895205677,0.5436772797996396
565,0.2674494958755425,0.5171551951547452,0.4178308896925567,0.3020956366520029,0.5514342337278649
570,0.267665124055555,0.5173636284621823,0.41874760571197417,0.301532959024966,0.5505335826718062
575,0.2667189363582367,0.5164483869257767,0.41743730996763756,0.30400201779190394,0.5522164515474329
580,0.2686771283773842,0.5183407454342985,0.4186051369579288,0.2988921530304751,0.5477263492425014
585,0.2715106085974907,0.5210667985944707,0.4213642240453075,0.29149824038689787,0.5416602966132007
590,0.2730821885444921,0.5225726634110247,0.4209844838187703,0.2873972324610018,0.5391426659244223
595,0.2710496376537848,0.5206242768578746,0.4191706553074434,0.29270113528088815,0.5434163006240471
600,0.2695018481664849,0.5191356741416303,0.41869330653721687,0.29674006245551054,0.5465431802800966
605,0.2713563932053017,0.5209187971318578,0.4207310127508092,0.2919006625143048,0.5426141713312703
610,0.2750620302896821,0.5244635643108891,0.4225240681067962,0.2822308731519919,0.5333361873670766
615,0.2686517230064543,0.5183162384167163,0.41690011639158586,0.298958447861828,0.5486657490455704
620,0.268741300991445,0.5184026436964273,0.4167782608090616,0.2987246958168662,0.549167851573821
625,0.27026537585582305,0.5198705375916421,0.41672131488673153,0.29474765149888615,0.5454890071194487
630,0.27284397656854786,0.5223446913375763,0.41973563488673143,0.28801884207319794,0.5387439414846313
635,0.2707276447267669,0.5203149476295745,0.4158056156634305,0.29354136968849964,0.5438921147994763
640,0.26943383442351737,0.519070163295404,0.4145591483171522,0.2969175430218107,0.547224462213705
645,0.2698738531677792,0.5194938432433817,0.413898996828479,0.2957693224930342,0.5471977349070131
650,0.26873162184934546,0.5183933080676731,0.41337494957928805,0.2987499533537429,0.5493211488333737
655,0.2691318463113814,0.5187791883946207,0.41345829715210364,0.29770557524617125,0.5489475039481115
660,0.2665622062252177,0.5162966261997242,0.41338832867313924,0.3044110020875892,0.555506463021448
665,0.26587091808518903,0.5156267235948783,0.41038441270226544,0.3062149053167852,0.5572622064903056
670,0.2647457109544301,0.5145344604148785,0.40897200330097094,0.30915111188414535,0.5596334449233358
675,0.2638456929270885,0.5136591213315388,0.4099086014239483,0.31149969177702297,0.5616644330227778
680,0.2677396678936813,0.5174356654635254,0.41216453792880264,0.30133843829977724,0.5522990173662721
685,0.26665097941796695,0.5163825901576921,0.41219663699029135,0.3041793501326464,0.5554935085547937
690,0.2671053432306555,0.5168223517134833,0.411400501828479,0.3029936964211497,0.5544564842784719
695,0.2649981329395377,0.5147796935967247,0.41012372066343045,0.3084924215238033,0.5597983795726567
700,0.26464268473165714,0.5144343347130488,0.4098514983171522,0.3094199568493494,0.5587656304120829
705,0.2641668840323622,0.5139716762939006,0.4128834570064725,0.31066154970797455,0.5603214138955677
710,0.26152118886468845,0.5113914243167248,0.4098781926213592,0.31756544083539506,0.5664993620839411
715,0.2613325011136183,0.5112069063633807,0.4104583776375405,0.3180578179264457,0.5664283683418657
720,0.26616988427858657,0.5159165477851884,0.4127987045631068,0.30543475873179116,0.5558280079750721
